kanji,pc1_loading,pc2_loading
窪,0.0022323446576441135,0.03144202834690324
睦,0.00403267621452895,0.016255146301852916
合,0.01749555570068318,0.02418213674462414
室,-0.009840371495097623,-0.007758134588172008
園,-0.0030657443258181173,0.0038367007114550257
谷,0.009533798591019875,0.01689481559001442
押,0.006350137711112552,0.012564517371741036
乙,0.0017267107473273445,0.004342664413718722
舟,2.6286302892094888e-05,0.007610876829626181
海,0.017591039698789994,-0.017873571607592034
岸,-0.006641161315613991,-0.002004267899243832
久,0.0025478922582032517,0.005401569799794211
保,0.0003538440667986088,0.0074253703877438975
袋,0.0024618434875320837,0.013019743346179913
長,-0.003471802382194148,-0.00042770517552340295
場,0.031098972594339382,0.010546756717125204
薬,0.029430011783724404,0.035256009990360916
王,0.0014431204249046247,0.006524285133773267
納,-0.00035274704114712476,-0.007059862494743986
六,-0.008516810231945279,-0.024710199422990037
財,-0.007208583972189539,-0.008213109286174603
香,-0.00850965579162004,-0.005419725196982054
良,-0.00541493764170889,-0.008438808046743447
洲,-0.004999508631908732,-0.006625630572113567
河,0.011004609197433339,0.029113484427866456
芸,-0.005712891638384396,-0.003775305322636974
赤,0.003940560141435422,0.0009312771473362276
影,0.004002780746646934,-0.004182811881978518
黒,0.007099855120505447,0.01957279852139134
知,0.016121331983893268,-0.017384639307826005
佐,-0.012057665962850779,-0.006893048083128244
千,0.0007513295532747611,-0.007261124812014844
別,-0.009866039370093725,-0.014806227432408458
行,-0.0037534862217967974,-0.00041196356288638485
杜,-0.004395273327439394,-0.00030594330669630847
街,-0.00017110891721131534,0.006215794410045487
添,-0.001710677826221305,-0.00154444194029041
路,-0.00172020444612646,-0.006102802156224434
丸,-0.0028675100395760744,-0.003144679672726614
之,0.004626597683848313,-0.01135067953554099
雲,-0.005155985995960736,-0.0030243605423477763
出,-0.006589651693715972,-0.005024703538707272
鋼,-0.009050630062809616,-0.007135759450066983
管,-0.003435473697143654,-0.010857837954871587
貫,-0.00024315570553077443,-0.005415135124298371
常,0.01120166994320981,-0.002497636780341044
本,-0.002373012149485051,0.004259307608111777
郷,0.009269238526472118,0.0011436451729908326
栗,0.00763423133822248,0.014400502123936175
真,-0.007592696646879336,-0.00477169708051427
屋,0.055032908702589624,-0.025322621782939553
林,0.00922467386779441,0.017209948613979453
院,0.000602667196535071,0.005440935297671938
岡,0.0027062401021656557,-0.002697065706228823
忍,-0.005759226664899475,-0.0024708407885829604
楠,-0.007176585290549505,-0.01983348351118364
原,0.002123661544387842,0.004478121804699709
門,-0.0018407219014520465,-0.0004335207021307339
縄,-0.0043640625316233115,-0.007169855249118892
萩,0.013234089080323965,-0.016217094045872883
椋,0.00042155730198027247,-0.011192870571170502
辺,0.005241103657611292,0.016277754581272858
広,-0.005070632161007172,-0.006617849556033219
造,0.0022055287078123066,0.012495186665078754
寿,-0.010474703896781063,-0.012079864167329165
幸,0.024531568222633082,-0.045829718619014775
栄,-0.01361329408490029,-0.025130030716288734
榊,0.0064340312140944034,0.007782332356461141
桜,-0.007311748766359739,-0.0034627282087207616
渋,-0.0017397680525883376,0.003629621584187212
見,-0.003551474397904951,0.0019054442221300512
崎,0.004805716948970909,-0.003517737557870059
下,0.011357249072637417,0.021336533433468738
修,0.016892034534319127,0.0288120372296834
