kanji,pc1_loading,pc2_loading
刈,0.12121782854030297,0.046104760695467595
幸,-0.07885109600119979,0.05291120209288245
徳,-0.00638662738219497,-0.04011686441250721
堀,0.096747142566337,0.02048180988102238
茂,-0.019613557262711478,-0.03831732233050624
竹,-0.025018403600364437,-0.047031077868106536
後,0.01469067874983153,-0.016714663692963917
朝,-0.041207388810256367,-0.0085593951621212
深,0.014655283449164745,0.03313537629887137
角,0.10310116774409378,0.024393964336138052
渡,0.0441066559892796,0.01596382735403337
柴,0.10428580691607797,0.04542753323429352
那,-0.009892688059508664,-0.03947029915023603
王,0.023487434612146328,0.004129118579639499
草,-0.010963894261126426,-0.029510802502536543
蒲,0.010717629154883829,-0.012606253647290977
士,-0.02976608336192582,0.02466693515925802
愛,0.014463749000301592,-0.00599059194243517
来,-0.02608303065300139,-0.020883553132801477
尻,0.0032857880113498364,-0.020239379647310426
帯,-0.12170491082007802,0.2069805354017607
合,0.08323814847503105,0.007075060765269895
成,0.016371892826127093,0.013666382295796883
紫,0.10637144028815493,0.09325774811614708
栗,0.054240521998597066,0.01482723541404538
利,0.06800706628668278,0.002681961420941528
所,0.03967054838827247,0.007776968464702503
垣,-0.020897845683360217,-0.03432744870094776
室,-0.11671740326059477,0.15656632930316458
砂,-0.06704210190884059,0.16626804058298242
滝,0.07673126112721299,0.12889404207706337
分,-0.02582463780075423,-0.02813361926900942
宿,0.01945106346820365,-0.009664707669187486
楽,-0.0005747059820429333,0.01764302316745359
堺,-0.02590056886264781,0.0032199533170690505
永,-0.007246826339567927,0.02012767528927074
港,-0.028644554310033668,0.0021877684585347476
麻,-0.0026977074270919882,-0.013365184611173857
庄,-0.037311517699850735,-0.04287248283019214
桑,-0.0004351270548818536,-0.03140951931173376
双,0.04593015802165295,0.011010549264323249
足,-0.006900992326090147,0.01289258190192866
住,-0.037499615235909806,-0.01792370850842643
甲,-0.009513166702995863,-0.02115170283368979
入,0.007553684459413948,-0.011884223338957658
穂,-0.03271077780398759,0.021543473600341635
牧,-0.055002595298825674,0.04582144816374257
宝,-0.025903340859297564,0.004465185117882021
岸,-0.05502862964537889,0.14086007845987042
蔵,0.05292345398775922,0.006123801091948211
柏,-0.006288075319073053,0.024413549105855865
浅,0.08664290757954783,-0.0005175353903663516
曽,-0.0037054188939647657,-0.04906198325310643
遠,0.07878278209287534,0.09564570941029621
