都道府県名,市区町村名,自治体名,pc1,pc2,region
千葉県,東金市,千葉県東金市,0.19114354232920627,0.20438154830494668,関東
千葉県,松戸市,千葉県松戸市,-0.3546936846491162,0.08064686262008743,関東
千葉県,柏市,千葉県柏市,-0.579743293041538,-0.35157061175514126,関東
千葉県,流山市,千葉県流山市,0.6218901024872189,1.1275381778560638,関東
千葉県,浦安市,千葉県浦安市,-0.721439605973052,0.5520668375278784,関東
千葉県,白井市,千葉県白井市,-0.46724324864175304,-1.1666773003884097,関東
千葉県,習志野市,千葉県習志野市,-0.26824418124641664,1.388794601868477,関東
千葉県,船橋市,千葉県船橋市,-0.4335810269338909,-0.39096438913014614,関東
千葉県,茂原市,千葉県茂原市,-0.40137292126435664,-0.30891585974839647,関東
千葉県,袖ヶ浦市,千葉県袖ヶ浦市,-0.29417165591272626,1.6318124422568085,関東
千葉県,野田市,千葉県野田市,-0.13237843284775438,0.19251394387346235,関東
千葉県,銚子市,千葉県銚子市,-0.3174741783234086,0.008910436926151375,関東
千葉県,鎌ヶ谷市,千葉県鎌ヶ谷市,1.0622024185936045,-0.6506830844744507,関東
千葉県,長生郡一宮町,千葉県長生郡一宮町,-0.7259106015189986,-0.6175484820188857,関東
千葉県,長生郡白子町,千葉県長生郡白子町,-0.9563952378817923,0.35794958430318286,関東
千葉県,長生郡睦沢町,千葉県長生郡睦沢町,1.2303103594516254,1.3293108857468712,関東
千葉県,長生郡長南町,千葉県長生郡長南町,0.5690133338100599,-0.3686397727996062,関東
千葉県,長生郡長柄町,千葉県長生郡長柄町,-0.42685657217689454,-0.3011457267465016,関東
千葉県,長生郡長生村,千葉県長生郡長生村,-0.7446732937962057,-0.7731462009490154,関東
千葉県,館山市,千葉県館山市,-0.3326949124771687,-0.03760962145277877,関東
千葉県,香取市,千葉県香取市,-0.07765317648668565,-0.31855476699148655,関東
千葉県,香取郡多古町,千葉県香取郡多古町,-0.5294314301063742,0.17255892918916044,関東
千葉県,香取郡東庄町,千葉県香取郡東庄町,-0.18993748946829653,-1.0546729216303414,関東
千葉県,香取郡神崎町,千葉県香取郡神崎町,-0.07857379874526842,0.9593065993387984,関東
千葉県,鴨川市,千葉県鴨川市,-0.4481566716603489,-0.08658793486610991,関東
和歌山県,伊都郡かつらぎ町,和歌山県伊都郡かつらぎ町,0.06407064022372115,-0.55126032644648,近畿
和歌山県,伊都郡九度山町,和歌山県伊都郡九度山町,1.0330313832992315,-0.6724746548716468,近畿
和歌山県,伊都郡高野町,和歌山県伊都郡高野町,-0.09051669175511672,-0.1839890559920672,近畿
和歌山県,和歌山市,和歌山県和歌山市,-0.4203119361119194,0.3840973212897025,近畿
和歌山県,岩出市,和歌山県岩出市,0.19642449685841817,-0.2380240747865931,近畿
和歌山県,御坊市,和歌山県御坊市,-0.5588668486156371,-0.6121564014662216,近畿
和歌山県,新宮市,和歌山県新宮市,-0.31415754340332364,-0.49093023820434284,近畿
和歌山県,日高郡みなべ町,和歌山県日高郡みなべ町,0.04751696566932493,-0.3120800850587152,近畿
和歌山県,日高郡印南町,和歌山県日高郡印南町,-0.3681772109486285,0.12522425534171228,近畿
和歌山県,日高郡日高川町,和歌山県日高郡日高川町,-0.41631724919736673,-0.1847197512950293,近畿
和歌山県,日高郡日高町,和歌山県日高郡日高町,-0.47156361827732,0.514939816759651,近畿
和歌山県,日高郡由良町,和歌山県日高郡由良町,-0.6691368707107207,-0.24878278278502558,近畿
和歌山県,日高郡美浜町,和歌山県日高郡美浜町,-0.8553134324081758,0.4733087406592504,近畿
和歌山県,有田市,和歌山県有田市,0.27491484354939355,-0.4543128894280988,近畿
和歌山県,有田郡広川町,和歌山県有田郡広川町,-0.9623375379701115,0.23652685378013305,近畿
和歌山県,有田郡有田川町,和歌山県有田郡有田川町,-0.6138267755373573,-0.33824594730521024,近畿
和歌山県,有田郡湯浅町,和歌山県有田郡湯浅町,-1.6693750221159758,-0.6817112354399981,近畿
和歌山県,東牟婁郡串本町,和歌山県東牟婁郡串本町,-0.7791726358633138,-0.602298551545148,近畿
和歌山県,東牟婁郡北山村,和歌山県東牟婁郡北山村,-0.7603519102305928,-0.5448786446175267,近畿
和歌山県,東牟婁郡古座川町,和歌山県東牟婁郡古座川町,-0.3494510553628644,0.42354105468459236,近畿
和歌山県,東牟婁郡太地町,和歌山県東牟婁郡太地町,5.073518544901226,13.01120627631188,近畿
和歌山県,東牟婁郡那智勝浦町,和歌山県東牟婁郡那智勝浦町,-0.5710885787300666,0.7592108605966246,近畿
和歌山県,橋本市,和歌山県橋本市,-0.4610148122483121,-0.7160232478997135,近畿
和歌山県,海南市,和歌山県海南市,-0.3135364774909823,-0.32262395868973487,近畿
和歌山県,海草郡紀美野町,和歌山県海草郡紀美野町,0.4387079054762456,-0.7379064860530307,近畿
和歌山県,田辺市,和歌山県田辺市,-0.5225983743668113,0.04573346708889909,近畿
和歌山県,紀の川市,和歌山県紀の川市,-0.4189507592771683,-0.5165535006478977,近畿
和歌山県,西牟婁郡すさみ町,和歌山県西牟婁郡すさみ町,0.44791305706116447,-0.5044499585733193,近畿
和歌山県,西牟婁郡上富田町,和歌山県西牟婁郡上富田町,-0.15078171169972696,1.1506890126183915,近畿
和歌山県,西牟婁郡白浜町,和歌山県西牟婁郡白浜町,-0.2332795436456006,-0.270555507462328,近畿
埼玉県,さいたま市中央区,埼玉県さいたま市中央区,-0.5344307536736772,-0.1857333723027186,関東
埼玉県,さいたま市北区,埼玉県さいたま市北区,-0.9882132865470173,-0.6880895639545221,関東
埼玉県,さいたま市南区,埼玉県さいたま市南区,0.035072525855710475,-0.2764847695185043,関東
埼玉県,さいたま市大宮区,埼玉県さいたま市大宮区,-0.27219873115029913,-0.3219561103994061,関東
埼玉県,さいたま市岩槻区,埼玉県さいたま市岩槻区,-0.26369496487959804,-0.31326203176222067,関東
埼玉県,さいたま市桜区,埼玉県さいたま市桜区,-1.0676352028959044,-0.23876102977468383,関東
埼玉県,さいたま市浦和区,埼玉県さいたま市浦和区,0.039481739677237344,2.528002003142577,関東
埼玉県,さいたま市緑区,埼玉県さいたま市緑区,-0.2501069471998657,1.3281520412256413,関東
埼玉県,さいたま市西区,埼玉県さいたま市西区,-0.4536031483956518,-1.3573637680222774,関東
埼玉県,さいたま市見沼区,埼玉県さいたま市見沼区,-0.23813846045551615,-0.011997514232658723,関東
埼玉県,ふじみ野市,埼玉県ふじみ野市,0.5210652323285699,-0.5639389518971819,関東
埼玉県,三郷市,埼玉県三郷市,-0.2152210169375183,-0.1268918803079495,関東
埼玉県,上尾市,埼玉県上尾市,-0.47727179031836536,-0.43649627519287443,関東
埼玉県,久喜市,埼玉県久喜市,-0.39418068711542587,-0.3262471993308382,関東
埼玉県,児玉郡上里町,埼玉県児玉郡上里町,-0.7665101118207006,0.06985837191099262,関東
埼玉県,児玉郡神川町,埼玉県児玉郡神川町,-0.720426924748221,0.15903312910319187,関東
埼玉県,児玉郡美里町,埼玉県児玉郡美里町,-0.8322021702818786,-0.3251057533688709,関東
埼玉県,入間市,埼玉県入間市,0.6781833973713048,-0.2934348506148978,関東
埼玉県,入間郡三芳町,埼玉県入間郡三芳町,1.8620240737797245,-0.8268608333173251,関東
埼玉県,入間郡毛呂山町,埼玉県入間郡毛呂山町,-0.4543782887938726,-0.31029822274433533,関東
埼玉県,入間郡越生町,埼玉県入間郡越生町,-0.43387470496654096,-0.41334360653436764,関東
埼玉県,八潮市,埼玉県八潮市,-0.7230193317887592,0.4022345527674754,関東
埼玉県,加須市,埼玉県加須市,-0.13702010081189228,0.8347201946229043,関東
埼玉県,北本市,埼玉県北本市,-0.45821291421448307,-0.29537893123503234,関東
埼玉県,北葛飾郡杉戸町,埼玉県北葛飾郡杉戸町,-0.10971995831495679,-1.0784288420491033,関東
埼玉県,北葛飾郡松伏町,埼玉県北葛飾郡松伏町,-0.692026596260746,-1.0332727083198026,関東
埼玉県,北足立郡伊奈町,埼玉県北足立郡伊奈町,0.3262523546098105,-0.23302510919820013,関東
埼玉県,南埼玉郡宮代町,埼玉県南埼玉郡宮代町,-0.7668374973881659,-0.2836718357647491,関東
埼玉県,吉川市,埼玉県吉川市,-0.5588090730017163,-0.983489655466153,関東
埼玉県,和光市,埼玉県和光市,-0.5683918567680898,-0.4064848063716409,関東
埼玉県,坂戸市,埼玉県坂戸市,-0.426217873065495,-0.4390707198025336,関東
埼玉県,大里郡寄居町,埼玉県大里郡寄居町,-0.40448842876292085,-0.19516671274384548,関東
埼玉県,富士見市,埼玉県富士見市,0.835239026138134,-0.6618087617501054,関東
埼玉県,川口市,埼玉県川口市,-0.4453539102003714,-0.9981773114110943,関東
埼玉県,川越市,埼玉県川越市,-0.6451700371593675,-0.966294606728154,関東
埼玉県,幸手市,埼玉県幸手市,-0.49205843337877203,-0.34578938826237143,関東
埼玉県,志木市,埼玉県志木市,1.9993850997239253,-0.2322897284633489,関東
埼玉県,戸田市,埼玉県戸田市,-0.20760154628397395,-0.15542448938091155,関東
埼玉県,所沢市,埼玉県所沢市,-0.11703401621636782,-0.556354667534058,関東
埼玉県,新座市,埼玉県新座市,-0.13350388103432512,-0.9789172947470771,関東
埼玉県,日高市,埼玉県日高市,0.48267372446832607,-0.31315182609002884,関東
埼玉県,春日部市,埼玉県春日部市,-0.40463589327764626,0.1626423461137516,関東
埼玉県,朝霞市,埼玉県朝霞市,-0.31323331489403505,0.7160129938344999,関東
埼玉県,本庄市,埼玉県本庄市,-0.6165482589854816,-0.2319830339429529,関東
埼玉県,東松山市,埼玉県東松山市,-0.47239168653505315,-0.3208350013237875,関東
埼玉県,桶川市,埼玉県桶川市,-0.29504588934159365,-0.0736889090926746,関東
埼玉県,比企郡ときがわ町,埼玉県比企郡ときがわ町,-1.2179429285638912,-0.019357577483210552,関東
埼玉県,比企郡吉見町,埼玉県比企郡吉見町,-0.0700748029153051,-0.27021400655757766,関東
埼玉県,比企郡小川町,埼玉県比企郡小川町,-0.7200528122999156,-0.5877221454578576,関東
